CPU: ID 0x306a9, Processor Type 0x0, Family 0x6, Model 0x3a, Stepping 0x9
Northbridge: 8086:0150 (3rd generation (Ivy Bridge family) Core Processor (Desktop))
Southbridge: 8086:1c4a (H67)

============= GPIOS =============

GPIOBASE = 0x0480 (IO)

gpiobase+0x0000: 0xb97ba1c3 (GPIO_USE_SEL)
gpiobase+0x0000: 0xb96ba1ff (GPIO_USE_SEL) DEFAULT
gpiobase+0x0000: 0x0010003c (GPIO_USE_SEL) DIFF
gpiobase+0x0004: 0x8eef6ec3 (GP_IO_SEL)
gpiobase+0x0004: 0xf6ff6eff (GP_IO_SEL) DEFAULT
gpiobase+0x0004: 0x7810003c (GP_IO_SEL) DIFF
gpiobase+0x0008: 0x00000000 (RESERVED)
gpiobase+0x000c: 0xe0da7ebf (GP_LVL)
gpiobase+0x000c: 0x02fe0100 (GP_LVL) DEFAULT
gpiobase+0x000c: 0xe2247fbf (GP_LVL) DIFF
gpiobase+0x0010: 0x00000000 (RESERVED)
gpiobase+0x0014: 0x00000000 (RESERVED)
gpiobase+0x0018: 0x00000000 (GPO_BLINK)
gpiobase+0x0018: 0x00040000 (GPO_BLINK) DEFAULT
gpiobase+0x0018: 0x00040000 (GPO_BLINK) DIFF
gpiobase+0x001c: 0x00000000 (GP_SER_BLINK)
gpiobase+0x0020: 0x00080000 (GP_SB_CMDSTS)
gpiobase+0x0024: 0x00000000 (GP_SB_DATA)
gpiobase+0x0028: 0x0000     (GPI_NMI_EN)
gpiobase+0x002a: 0x0000     (GPI_NMI_STS)
gpiobase+0x002c: 0x00002000 (GPI_INV)
gpiobase+0x002c: 0x00000000 (GPI_INV) DEFAULT
gpiobase+0x002c: 0x00002000 (GPI_INV) DIFF
gpiobase+0x0030: 0x020300fb (GPIO_USE_SEL2)
gpiobase+0x0030: 0x020300ff (GPIO_USE_SEL2) DEFAULT
gpiobase+0x0030: 0x00000004 (GPIO_USE_SEL2) DIFF
gpiobase+0x0034: 0x1f57fff0 (GP_IO_SEL2)
gpiobase+0x0034: 0x1f57fff4 (GP_IO_SEL2) DEFAULT
gpiobase+0x0034: 0x00000004 (GP_IO_SEL2) DIFF
gpiobase+0x0038: 0xfcfe0f05 (GP_LVL2)
gpiobase+0x0038: 0xa4aa0007 (GP_LVL2) DEFAULT
gpiobase+0x0038: 0x58540f02 (GP_LVL2) DIFF
gpiobase+0x003c: 0x00000000 (RESERVED)
gpiobase+0x0040: 0x00000130 (GPIO_USE_SEL3)
gpiobase+0x0044: 0x00000ff0 (GP_IO_SEL3)
gpiobase+0x0048: 0x00000d3f (GP_LVL3)
gpiobase+0x0048: 0x000000c0 (GP_LVL3) DEFAULT
gpiobase+0x0048: 0x00000dff (GP_LVL3) DIFF
gpiobase+0x004c: 0x00000000 (RESERVED)
gpiobase+0x0050: 0x00000000 (RESERVED)
gpiobase+0x0054: 0x00000000 (RESERVED)
gpiobase+0x0058: 0x00000000 (RESERVED)
gpiobase+0x005c: 0x00000000 (RESERVED)
gpiobase+0x0060: 0x00000000 (GP_RST_SEL1)
gpiobase+0x0060: 0x01000000 (GP_RST_SEL1) DEFAULT
gpiobase+0x0060: 0x01000000 (GP_RST_SEL1) DIFF
gpiobase+0x0064: 0x00000000 (GP_RST_SEL2)
gpiobase+0x0068: 0x00000000 (GP_RST_SEL3)
gpiobase+0x006c: 0x00000000 (RESERVED)
gpiobase+0x0070: 0x00000000 (RESERVED)
gpiobase+0x0074: 0x00000000 (RESERVED)
gpiobase+0x0078: 0x00000000 (RESERVED)
gpiobase+0x007c: 0x00000000 (RESERVED)



============= RCBA ==============

RCBA = 0xfed1c000 (MEM)

0x0050: 0x812a0654
0d60: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0d70: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0d80: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0d90: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0da0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0db0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0dc0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0dd0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0de0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0df0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e00: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e10: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e20: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e30: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e40: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e50: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e60: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e70: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e80: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0e90: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0ea0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0eb0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0ec0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0ed0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0ee0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0ef0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f00: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f10: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f20: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f30: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f40: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f50: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f60: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f70: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f80: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0f90: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0fa0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0fb0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0fc0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0fd0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0fe0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0ff0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00


Error: Dumping MSRs on this CPU (0x0306a0) is not (yet) supported.



============= AMBs ============


============= SPI / BIOS CNTL =============

BIOS_CNTL = 0x0009 (IO)

0x0001 = BIOSWE - write enable
0x0000 = BLE - lock enable
0x0002 = SPI Read configuration
0x0000 = TopSwapStatus
0x0000 = SMM BIOS Write Protect Disable
0x0000 = reserved

============= SPI Bar ==============

0x03ff0017 = BFPR - BIOS Flash primary region
0x0000e008 = HSFSTS - Hardware Sequencing Flash Status
0x00000000 = HSFCTL - Hardware Sequencing Flash Control
0x00000000 = FADDR - Flash Address
0x00000000 = Reserved
0x006f0002 = FDATA0
0x0000ffff = FRACC - Flash Region Access Permissions
0x00000000 = Flash Region 0
0x03ff0017 = Flash Region 1
0x00160003 = Flash Region 2
0x00020001 = Flash Region 3
0x00000fff = Flash Region 4
0x00000000 = FPR0 Flash Protected Range 0
0x00000000 = FPR0 Flash Protected Range 1
0x00000000 = FPR0 Flash Protected Range 2
0x00000000 = FPR0 Flash Protected Range 3
0x00000000 = FPR0 Flash Protected Range 4
0x00000080 = SSFSTS - Software Sequencing Flash Status
0x00005006 = PREOP - Prefix opcode Configuration
0x0000b32d = OPTYPE - Opcode Type Configuration
0x0bd89f2005030201 = OPMENU - Opcode Menu Configuration
0x00000000 = BBAR - BIOS Base Address Configuration
0x00001000 = FDOC - Flash Descriptor Observability Control
0x00000000 = Reserved
0x00000007 = AFC - Additional Flash Control
0x00802005 = LVSCC - Host Lower Vendor Specific Component Capabilities
0x00002005 = UVSCC - Host Upper Vendor Specific Component Capabilities
0x00000000 = FPB - Flash Partition Boundary

============= AHCI Registers ==============


============= AHCI Configuration Registers ==============


============= SATA Initialization Registers ==============


============= ABAR ==============

ABAR = 0x7fb25000 (MEM)

Generic Host Control Registers:
0x000: 0xff30ff05 (CAP)
0x004: 0x80000002 (GHC)
0x008: 0x00000000 (IS)
0x00c: 0x0000003f (PI)
0x010: 0x00010300 (VS)
0x014: 0x00000000 (CCC_CTL)
0x018: 0x00000000 (CCC_PORTS)
0x01c: 0x00000000 (EM_LOC)
0x020: 0x00000000 (EM_CTL)
0x024: 0x00000004 (CAP2)
0x028: 0x00000000 (BOHC)
0x0a0: 0x00000048 (Reserved)
0x0c0: 0x00311c02 (Reserved)
0x0c8: 0x0000003f (Reserved)

Port 0 Control Registers:
0x100: 0x322c0000 (PxCLB)
0x104: 0x00000000 (PxCLBU)
0x108: 0x322c0400 (PxFB)
0x10c: 0x00000000 (PxFBU)
0x110: 0x00000000 (PxIS)
0x114: 0x7840007f (PxIE)
0x118: 0x0000ee17 (PxCMD)
0x11c: 0x00000000 (Reserved)
0x120: 0x00000040 (PxTFD)
0x124: 0x00000101 (PxSIG)
0x128: 0x00000133 (PxSSTS)
0x12c: 0x00000300 (PxSCTL)
0x130: 0x00000000 (PxSERR)
0x134: 0x00000000 (PxSACT)
0x138: 0x00000000 (PxCI)
0x13c: 0x00000000 (PxSNTF)
0x140: 0x00000000 (PxFBS)
0x144: 0x00000000 (PxDEVSLP)
0x148: 0x00000000 (Reserved)

Port 1 Control Registers:
0x180: 0x322e0000 (PxCLB)
0x184: 0x00000000 (PxCLBU)
0x188: 0x322e0400 (PxFB)
0x18c: 0x00000000 (PxFBU)
0x190: 0x00000000 (PxIS)
0x194: 0x7840007f (PxIE)
0x198: 0x00006016 (PxCMD)
0x19c: 0x00000000 (Reserved)
0x1a0: 0x0000007f (PxTFD)
0x1a4: 0xffffffff (PxSIG)
0x1a8: 0x00000000 (PxSSTS)
0x1ac: 0x00000300 (PxSCTL)
0x1b0: 0x00000000 (PxSERR)
0x1b4: 0x00000000 (PxSACT)
0x1b8: 0x00000000 (PxCI)
0x1bc: 0x00000000 (PxSNTF)
0x1c0: 0x00000000 (PxFBS)
0x1c4: 0x00000000 (PxDEVSLP)
0x1c8: 0x00000000 (Reserved)

Port 2 Control Registers:
0x200: 0x32300000 (PxCLB)
0x204: 0x00000000 (PxCLBU)
0x208: 0x32300400 (PxFB)
0x20c: 0x00000000 (PxFBU)
0x210: 0x00000000 (PxIS)
0x214: 0x7840007f (PxIE)
0x218: 0x00006016 (PxCMD)
0x21c: 0x00000000 (Reserved)
0x220: 0x0000007f (PxTFD)
0x224: 0xffffffff (PxSIG)
0x228: 0x00000000 (PxSSTS)
0x22c: 0x00000300 (PxSCTL)
0x230: 0x00000000 (PxSERR)
0x234: 0x00000000 (PxSACT)
0x238: 0x00000000 (PxCI)
0x23c: 0x00000000 (PxSNTF)
0x240: 0x00000000 (PxFBS)
0x244: 0x00000000 (PxDEVSLP)
0x248: 0x00000000 (Reserved)

Port 3 Control Registers:
0x280: 0x32320000 (PxCLB)
0x284: 0x00000000 (PxCLBU)
0x288: 0x32320400 (PxFB)
0x28c: 0x00000000 (PxFBU)
0x290: 0x00000000 (PxIS)
0x294: 0x7840007f (PxIE)
0x298: 0x00006016 (PxCMD)
0x29c: 0x00000000 (Reserved)
0x2a0: 0x0000007f (PxTFD)
0x2a4: 0xffffffff (PxSIG)
0x2a8: 0x00000000 (PxSSTS)
0x2ac: 0x00000300 (PxSCTL)
0x2b0: 0x00000000 (PxSERR)
0x2b4: 0x00000000 (PxSACT)
0x2b8: 0x00000000 (PxCI)
0x2bc: 0x00000000 (PxSNTF)
0x2c0: 0x00000000 (PxFBS)
0x2c4: 0x00000000 (PxDEVSLP)
0x2c8: 0x00000000 (Reserved)

Port 4 Control Registers:
0x300: 0x32340000 (PxCLB)
0x304: 0x00000000 (PxCLBU)
0x308: 0x32340400 (PxFB)
0x30c: 0x00000000 (PxFBU)
0x310: 0x00000000 (PxIS)
0x314: 0x7840007f (PxIE)
0x318: 0x00006016 (PxCMD)
0x31c: 0x00000000 (Reserved)
0x320: 0x0000007f (PxTFD)
0x324: 0xffffffff (PxSIG)
0x328: 0x00000000 (PxSSTS)
0x32c: 0x00000300 (PxSCTL)
0x330: 0x00000000 (PxSERR)
0x334: 0x00000000 (PxSACT)
0x338: 0x00000000 (PxCI)
0x33c: 0x00000000 (PxSNTF)
0x340: 0x00005000 (PxFBS)
0x344: 0x00000000 (PxDEVSLP)
0x348: 0x00000000 (Reserved)

Port 5 Control Registers:
0x380: 0x32360000 (PxCLB)
0x384: 0x00000000 (PxCLBU)
0x388: 0x32360400 (PxFB)
0x38c: 0x00000000 (PxFBU)
0x390: 0x00000000 (PxIS)
0x394: 0x7840007f (PxIE)
0x398: 0x00006016 (PxCMD)
0x39c: 0x00000000 (Reserved)
0x3a0: 0x0000007f (PxTFD)
0x3a4: 0xffffffff (PxSIG)
0x3a8: 0x00000000 (PxSSTS)
0x3ac: 0x00000300 (PxSCTL)
0x3b0: 0x00000000 (PxSERR)
0x3b4: 0x00000000 (PxSACT)
0x3b8: 0x00000000 (PxCI)
0x3bc: 0x00000000 (PxSNTF)
0x3c0: 0x00005000 (PxFBS)
0x3c4: 0x00000000 (PxDEVSLP)
0x3c8: 0x00000000 (Reserved)

Other registers:

============= Dumping INTEL SGX status =============
Number of CPUs = 2
------------- CPU 0 ----------------
SGX supported             : NO
SGX enabled               : NO
Feature Control locked    : YES
------------- CPU 1 ----------------
SGX supported             : NO
SGX enabled               : NO
Feature Control locked    : YES
====================================================

============= Dumping INTEL TME status =============
TME supported : NO
====================================================

============= Dumping INTEL Key Locker status =============
Key Locker supported : NO
===========================================================
